ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name,fund_name
014044.OF,20211231,000799.SZ,2.06826675,97.3302,0.3,酒鬼酒,银华富利精选C
014044.OF,20211231,300347.SZ,1.9793063340000001,154.8753,0.27,泰格医药,银华富利精选C
014044.OF,20211231,300357.SZ,1.321918449,230.7013,0.49,我武生物,银华富利精选C
014130.OF,20211231,000063.SZ,0.0715225,21.35,0.01,中兴通讯,融通中证云计算与大数据C
014130.OF,20211231,000938.SZ,0.051558282999999996,22.5638,0.01,紫光股份,融通中证云计算与大数据C
014130.OF,20211231,000977.SZ,0.05689804,15.88,0.01,浪潮信息,融通中证云计算与大数据C
014130.OF,20211231,000988.SZ,0.04440884,15.94,0.02,华工科技,融通中证云计算与大数据C
014130.OF,20211231,600588.SH,0.09135048,25.46,0.01,用友网络,融通中证云计算与大数据C
014130.OF,20211231,600570.SH,0.112755016,18.1424,0.01,恒生电子,融通中证云计算与大数据C
014130.OF,20211231,001234.SZ,5.50449e-05,0.0333,0.0,,融通中证云计算与大数据C
014130.OF,20211231,603176.SH,4.7138e-05,0.1924,0.0,汇通集团,融通中证云计算与大数据C
014130.OF,20211231,603230.SH,0.0002951767,0.1141,0.0,内蒙新华,融通中证云计算与大数据C
014130.OF,20211231,002410.SZ,0.0927012618,14.4891,0.01,广联达,融通中证云计算与大数据C
014130.OF,20211231,603019.SH,0.051148966799999994,18.5524,0.01,中科曙光,融通中证云计算与大数据C
014130.OF,20211231,001296.SZ,0.00018376799999999998,0.031,0.0,长江材料,融通中证云计算与大数据C
014130.OF,20211231,688111.SH,0.0760815,2.871,0.01,金山办公,融通中证云计算与大数据C
014130.OF,20211231,300454.SZ,0.062457,3.27,0.01,深信服,融通中证云计算与大数据C
014042.OF,20211231,600519.SH,2.211458,10.7876,0.01,贵州茅台,银华心诚C
014042.OF,20211231,600809.SH,2.0590687524,65.2058,0.05,山西汾酒,银华心诚C
014042.OF,20211231,603259.SH,1.9526758328,164.6716,0.06,药明康德,银华心诚C
014042.OF,20211231,300750.SZ,1.70792832,29.0464,0.01,宁德时代,银华心诚C
014042.OF,20211231,000858.SZ,1.4573097,65.45,0.02,五粮液,银华心诚C
014042.OF,20211231,300122.SZ,1.31657967,105.6645,0.11,智飞生物,银华心诚C
014042.OF,20211231,600887.SH,1.2640706231999999,304.8892,0.05,伊利股份,银华心诚C
014042.OF,20211231,000792.SZ,1.1504584739000001,325.0801,0.06,盐湖股份,银华心诚C
014042.OF,20211231,002821.SZ,1.1462772,26.3512,0.11,凯莱英,银华心诚C
014042.OF,20211231,000568.SZ,0.8656967,34.1,0.02,泸州老窖,银华心诚C
014048.OF,20211231,600216.SH,0.5802996612,339.7539,0.35,浙江医药,银华鑫盛灵活C
014048.OF,20211231,600585.SH,0.667853615,165.7205,0.04,海螺水泥,银华鑫盛灵活C
014048.OF,20211231,600886.SH,0.55980482,488.06,0.07,国投电力,银华鑫盛灵活C
014048.OF,20211231,600887.SH,0.6404023542,154.4627,0.03,伊利股份,银华鑫盛灵活C
014048.OF,20211231,601668.SH,0.710675,1421.35,0.03,中国建筑,银华鑫盛灵活C
014048.OF,20211231,601877.SH,0.5586113453,103.6577,0.05,正泰电器,银华鑫盛灵活C
014048.OF,20211231,601636.SH,0.5219263710000001,305.2201,0.11,旗滨集团,银华鑫盛灵活C
014048.OF,20211231,300308.SZ,0.5600021,131.7652,0.19,中际旭创,银华鑫盛灵活C
014048.OF,20211231,601939.SH,0.9453859476,1613.2866,0.17,建设银行,银华鑫盛灵活C
014048.OF,20211231,600025.SH,0.5385501547,817.2233,0.05,华能水电,银华鑫盛灵活C
013884.OF,20211231,002352.SZ,1.8658881185,273.2979,0.06,顺丰控股,交银主题优选C
013884.OF,20211231,600570.SH,0.954734627,153.6178,0.11,恒生电子,交银主题优选C
013884.OF,20211231,601166.SH,0.82237568,431.92,0.02,兴业银行,交银主题优选C
013884.OF,20211231,601601.SH,0.74466096,274.58,0.04,中国太保,交银主题优选C
013884.OF,20211231,002493.SZ,0.7045929272,387.9917,0.04,荣盛石化,交银主题优选C
013884.OF,20211231,600019.SH,0.6438268420000001,899.1995,0.04,宝钢股份,交银主题优选C
013884.OF,20211231,600195.SH,0.5821634172,445.4196,0.44,中牧股份,交银主题优选C
013884.OF,20211231,300408.SZ,0.523158,117.3,0.07,三环集团,交银主题优选C
013884.OF,20211231,300253.SZ,0.4966559516,296.3341,0.16,卫宁健康,交银主题优选C
013884.OF,20211231,600276.SH,0.4953373084,97.6804,0.02,恒瑞医药,交银主题优选C
014380.OF,20211231,300750.SZ,0.518616,8.82,0.0,宁德时代,建信中国制造2025C
014380.OF,20211231,002402.SZ,0.21088184,76.88,0.1,和而泰,建信中国制造2025C
014380.OF,20211231,000776.SZ,0.20367897,82.83,0.01,广发证券,建信中国制造2025C
014380.OF,20211231,603290.SH,0.202311,5.31,0.07,斯达半导,建信中国制造2025C
014380.OF,20211231,300986.SZ,0.1996228662,31.1862,1.07,志特新材,建信中国制造2025C
014380.OF,20211231,002371.SZ,0.19537226,5.63,0.01,北方华创,建信中国制造2025C
014380.OF,20211231,603995.SH,0.1892022,32.7,0.29,甬金股份,建信中国制造2025C
014380.OF,20211231,600660.SH,0.1873159754,39.7361,0.02,福耀玻璃,建信中国制造2025C
014380.OF,20211231,688200.SH,0.185681487,3.6273,0.1,华峰测控,建信中国制造2025C
014380.OF,20211231,600905.SH,0.18407761,245.11,0.03,三峡能源,建信中国制造2025C
014335.OF,20211231,000012.SZ,0.8266672370999999,832.4947,0.43,南玻A,信诚周期轮动C
014335.OF,20211231,600522.SH,0.703805232,414.9795,0.12,中天科技,信诚周期轮动C
014335.OF,20211231,688680.SH,0.826648598,27.0766,1.34,海优新材,信诚周期轮动C
014335.OF,20211231,002463.SZ,0.798372595,481.5275,0.25,沪电股份,信诚周期轮动C
014335.OF,20211231,002241.SZ,0.8113377,149.97,0.05,歌尔股份,信诚周期轮动C
014335.OF,20211231,601567.SH,1.4078121659,863.1589,0.62,三星医疗,信诚周期轮动C
014335.OF,20211231,002180.SZ,0.8532324,178.65,0.18,纳思达,信诚周期轮动C
014335.OF,20211231,601689.SH,0.756893,142.81,0.13,拓普集团,信诚周期轮动C
014335.OF,20211231,603501.SH,0.94194387,30.31,0.04,韦尔股份,信诚周期轮动C
014335.OF,20211231,300750.SZ,0.86479512,14.7074,0.01,宁德时代,信诚周期轮动C
014282.OF,20211231,300750.SZ,0.507444,8.63,0.0,宁德时代,中信保诚成长动力C
014282.OF,20211231,603799.SH,0.29397615,26.65,0.02,华友钴业,中信保诚成长动力C
014282.OF,20211231,002153.SZ,0.29280312,101.88,0.12,石基信息,中信保诚成长动力C
014282.OF,20211231,600660.SH,0.2910895,61.75,0.03,福耀玻璃,中信保诚成长动力C
014282.OF,20211231,300059.SZ,0.28671186,77.26,0.01,东方财富,中信保诚成长动力C
014282.OF,20211231,002223.SZ,0.284369778,75.2301,0.08,鱼跃医疗,中信保诚成长动力C
014282.OF,20211231,002049.SZ,0.27855,12.38,0.02,紫光国微,中信保诚成长动力C
014282.OF,20211231,300308.SZ,0.23020125,54.165,0.08,中际旭创,中信保诚成长动力C
014282.OF,20211231,002475.SZ,0.228288,46.4,0.01,立讯精密,中信保诚成长动力C
014282.OF,20211231,002371.SZ,0.19884246,5.73,0.01,北方华创,中信保诚成长动力C
014143.OF,20211231,603501.SH,17.620503615,566.995,0.72,韦尔股份,银河创新成长C
014143.OF,20211231,688187.SH,17.22,2100.0,13.25,时代电气,银河创新成长C
014143.OF,20211231,688536.SH,16.128,210.0,4.88,思瑞浦,银河创新成长C
014143.OF,20211231,002371.SZ,15.130072,436.0,0.95,北方华创,银河创新成长C
014143.OF,20211231,600641.SH,14.638781368800002,4399.9944,4.59,万业企业,银河创新成长C
014143.OF,20211231,600460.SH,14.495176998,2674.3869,2.04,士兰微,银河创新成长C
014143.OF,20211231,688126.SH,14.3302642152,5550.0636,5.1,沪硅产业-U,银河创新成长C
014143.OF,20211231,300661.SZ,14.317206,463.34,2.1,圣邦股份,银河创新成长C
014143.OF,20211231,688981.SH,14.3073,2700.0,1.44,中芯国际,银河创新成长C
014143.OF,20211231,603893.SH,8.983809235,656.2315,3.46,瑞芯微,银河创新成长C
014260.OF,20211231,600399.SH,0.58130236,234.68,0.12,抚顺特钢,万家新机遇龙头企业C
014260.OF,20211231,600745.SH,0.5614063770000001,43.4189,0.05,闻泰科技,万家新机遇龙头企业C
014260.OF,20211231,0700.HK,1.1125959667,29.79,,,万家新机遇龙头企业C
014260.OF,20211231,301177.SZ,0.5606993392,44.0594,1.29,迪阿股份,万家新机遇龙头企业C
014260.OF,20211231,002074.SZ,0.786473275,153.4582,0.13,国轩高科,万家新机遇龙头企业C
014260.OF,20211231,002475.SZ,0.653773536,132.8808,0.02,立讯精密,万家新机遇龙头企业C
014260.OF,20211231,300193.SZ,0.57117654,447.9816,1.04,佳士科技,万家新机遇龙头企业C
014260.OF,20211231,002192.SZ,0.82129856,63.104,0.24,融捷股份,万家新机遇龙头企业C
014260.OF,20211231,603606.SH,0.9787982359999999,191.321,0.28,东方电缆,万家新机遇龙头企业C
014260.OF,20211231,600989.SH,0.67106816,386.56,0.19,宝丰能源,万家新机遇龙头企业C
014162.OF,20211231,000733.SZ,0.21910564,17.63,0.03,振华科技,万家人工智能C
014162.OF,20211231,600038.SH,0.191200724,23.8108,0.04,中直股份,万家人工智能C
014162.OF,20211231,600745.SH,0.2923473,22.61,0.02,闻泰科技,万家人工智能C
014162.OF,20211231,603290.SH,0.17145,4.5,0.06,斯达半导,万家人工智能C
014162.OF,20211231,600460.SH,0.1706758,31.49,0.02,士兰微,万家人工智能C
014162.OF,20211231,688037.SH,0.172312728,10.2081,0.23,芯源微,万家人工智能C
014162.OF,20211231,002049.SZ,0.177975,7.91,0.01,紫光国微,万家人工智能C
014162.OF,20211231,002371.SZ,0.17940934,5.17,0.01,北方华创,万家人工智能C
014162.OF,20211231,002475.SZ,0.1745616,35.48,0.01,立讯精密,万家人工智能C
014162.OF,20211231,300604.SZ,0.177215,30.82,0.07,长川科技,万家人工智能C
014096.OF,20211231,600456.SH,5.911833101,823.6045,1.72,宝钛股份,交银经济新动力C
014096.OF,20211231,000733.SZ,5.7964167144,466.3998,0.9,振华科技,交银经济新动力C
014096.OF,20211231,002271.SZ,4.5489227412,863.5009,0.44,东方雨虹,交银经济新动力C
014096.OF,20211231,002444.SZ,4.3398865049,1430.3099,1.32,巨星科技,交银经济新动力C
014096.OF,20211231,300408.SZ,3.921711896,879.3076,0.5,三环集团,交银经济新动力C
014096.OF,20211231,002149.SZ,3.158564702,1705.4885,3.49,西部材料,交银经济新动力C
014096.OF,20211231,300059.SZ,2.4437758842,658.5222,0.08,东方财富,交银经济新动力C
014096.OF,20211231,603799.SH,2.1369760626,193.7246,0.16,华友钴业,交银经济新动力C
014096.OF,20211231,300171.SZ,2.123205616,420.104,0.98,东富龙,交银经济新动力C
014096.OF,20211231,002050.SZ,1.723181482,681.0994,0.19,三花智控,交银经济新动力C
014064.OF,20211231,002385.SZ,1.1729042084999999,1118.1165,0.36,大北农,银华农业产业C
014064.OF,20211231,002041.SZ,0.8990744744,348.6136,0.4,登海种业,银华农业产业C
014064.OF,20211231,002311.SZ,0.861830614,117.5758,0.07,海大集团,银华农业产业C
014064.OF,20211231,000998.SZ,0.805192583,346.1705,0.31,隆平高科,银华农业产业C
014064.OF,20211231,300087.SZ,0.6619296,217.74,0.55,荃银高科,银华农业产业C
014064.OF,20211231,600519.SH,0.6410555,3.1271,0.0,贵州茅台,银华农业产业C
014064.OF,20211231,002714.SZ,0.6197913408,116.1528,0.03,牧原股份,银华农业产业C
014064.OF,20211231,601952.SH,0.5836231098,490.0278,0.36,苏垦农发,银华农业产业C
014064.OF,20211231,600313.SH,0.55790064,1056.63,1.04,农发种业,银华农业产业C
014064.OF,20211231,600371.SH,0.5414347312,403.4536,1.38,万向德农,银华农业产业C
014047.OF,20211231,600809.SH,4.9717729476,157.4442,0.13,山西汾酒,银华盛世精选C
014047.OF,20211231,600519.SH,4.947224,24.1328,0.02,贵州茅台,银华盛世精选C
014047.OF,20211231,603259.SH,4.6058392995999995,388.4162,0.15,药明康德,银华盛世精选C
014047.OF,20211231,300750.SZ,3.8981166,66.2945,0.03,宁德时代,银华盛世精选C
014047.OF,20211231,000858.SZ,3.4717570254,155.9219,0.04,五粮液,银华盛世精选C
014047.OF,20211231,300122.SZ,3.1289041139999996,251.1159,0.27,智飞生物,银华盛世精选C
014047.OF,20211231,002821.SZ,2.86588875,65.8825,0.28,凯莱英,银华盛世精选C
014047.OF,20211231,000792.SZ,2.8116827689,794.4851,0.15,盐湖股份,银华盛世精选C
014047.OF,20211231,600887.SH,2.8108462068,677.9658,0.11,伊利股份,银华盛世精选C
014047.OF,20211231,000568.SZ,2.39805602,94.46,0.06,泸州老窖,银华盛世精选C
014109.OF,20211231,000538.SZ,0.2691598,25.72,0.04,云南白药,融通内需驱动C
014109.OF,20211231,000887.SZ,0.23724918,108.78,0.09,中鼎股份,融通内需驱动C
014109.OF,20211231,600329.SH,0.26582283,84.63,0.15,中新药业,融通内需驱动C
014109.OF,20211231,600750.SH,0.454185175,314.315,0.5,江中药业,融通内需驱动C
014109.OF,20211231,002039.SZ,0.35195168,166.96,0.55,黔源电力,融通内需驱动C
014109.OF,20211231,002284.SZ,0.36128946,347.06,0.51,亚太股份,融通内需驱动C
014109.OF,20211231,300088.SZ,0.32052608,241.36,0.1,长信科技,融通内需驱动C
014109.OF,20211231,300251.SZ,0.2526567,196.62,0.07,光线传媒,融通内需驱动C
014109.OF,20211231,603020.SH,0.2613636,183.8,0.57,爱普股份,融通内需驱动C
014109.OF,20211231,002873.SZ,0.2836686,140.43,0.91,新天药业,融通内需驱动C
014112.OF,20211231,601088.SH,0.29577768,131.34,0.01,中国神华,嘉实对冲套利C
014112.OF,20211231,600519.SH,0.2905875,1.4175,0.0,贵州茅台,嘉实对冲套利C
014112.OF,20211231,002142.SZ,0.2339964528,61.1276,0.01,宁波银行,嘉实对冲套利C
014112.OF,20211231,000001.SZ,0.16481648,100.01,0.01,平安银行,嘉实对冲套利C
014112.OF,20211231,600048.SH,0.1636461,104.7,0.01,保利发展,嘉实对冲套利C
014112.OF,20211231,002371.SZ,0.15407688,4.44,0.01,北方华创,嘉实对冲套利C
014112.OF,20211231,000333.SZ,0.14931763,20.23,0.0,美的集团,嘉实对冲套利C
014112.OF,20211231,600887.SH,0.14009334,33.79,0.01,伊利股份,嘉实对冲套利C
014112.OF,20211231,600188.SH,0.13179153,56.01,0.02,兖矿能源,嘉实对冲套利C
014112.OF,20211231,300750.SZ,0.125832,2.14,0.0,宁德时代,嘉实对冲套利C
013883.OF,20211231,000733.SZ,3.8153052756,306.9927,0.59,振华科技,交银启明C
013883.OF,20211231,603678.SH,3.1018111344999997,410.0213,0.89,火炬电子,交银启明C
013883.OF,20211231,600876.SH,2.4980443467,677.1603,2.27,洛阳玻璃,交银启明C
013883.OF,20211231,1108.HK,0.46549925189999997,324.6,1.09,,交银启明C
013883.OF,20211231,300408.SZ,2.672870864,599.2984,0.34,三环集团,交银启明C
013883.OF,20211231,603799.SH,2.5075272084,227.3164,0.19,华友钴业,交银启明C
013883.OF,20211231,002928.SZ,2.114767116,1678.3866,1.66,华夏航空,交银启明C
013883.OF,20211231,002049.SZ,2.096622,93.1832,0.15,紫光国微,交银启明C
013883.OF,20211231,688033.SH,1.976326544,597.9808,1.96,天宜上佳,交银启明C
013883.OF,20211231,600258.SH,1.5805647663,604.8851,0.62,首旅酒店,交银启明C
013883.OF,20211231,000776.SZ,1.5787854583,642.0437,0.11,广发证券,交银启明C
014106.OF,20211231,000063.SZ,0.068005,20.3,0.01,中兴通讯,融通成长30C
014106.OF,20211231,000538.SZ,0.04342975,4.15,0.01,云南白药,融通成长30C
014106.OF,20211231,000887.SZ,0.03993411,18.31,0.02,中鼎股份,融通成长30C
014106.OF,20211231,600098.SH,0.04035152,49.94,0.02,广州发展,融通成长30C
014106.OF,20211231,600329.SH,0.04318875,13.75,0.02,中新药业,融通成长30C
014106.OF,20211231,600750.SH,0.06743815,46.67,0.07,江中药业,融通成长30C
014106.OF,20211231,002991.SZ,0.0399812,5.24,0.13,甘源食品,融通成长30C
014106.OF,20211231,688608.SH,0.04286165,1.4053,0.02,恒玄科技,融通成长30C
014106.OF,20211231,300451.SZ,0.0480181,42.95,0.03,创业慧康,融通成长30C
014106.OF,20211231,002928.SZ,0.04347,34.5,0.03,华夏航空,融通成长30C
013885.OF,20211231,002050.SZ,5.18068606,2047.702,0.58,三花智控,交银阿尔法C
013885.OF,20211231,600529.SH,3.904807542,889.4778,1.5,山东药玻,交银阿尔法C
013885.OF,20211231,600048.SH,3.0216513066000004,1933.2382,0.16,保利发展,交银阿尔法C
013885.OF,20211231,300408.SZ,2.9205337719999998,654.8282,0.37,三环集团,交银阿尔法C
013885.OF,20211231,001979.SZ,2.8673807072,2149.4608,0.27,招商蛇口,交银阿尔法C
013885.OF,20211231,688357.SH,2.5264083306,131.6249,3.91,建龙微纳,交银阿尔法C
013885.OF,20211231,601208.SH,2.301635038,1326.5908,1.54,东材科技,交银阿尔法C
013885.OF,20211231,600237.SH,1.9051794405000002,2016.0629,3.57,铜峰电子,交银阿尔法C
013885.OF,20211231,603259.SH,1.6852008558000002,142.1151,0.06,药明康德,交银阿尔法C
013885.OF,20211231,300806.SZ,1.40777127,238.6053,2.29,斯迪克,交银阿尔法C
014043.OF,20211231,300750.SZ,7.52317776,127.9452,0.06,宁德时代,银华心怡C
014043.OF,20211231,002027.SZ,7.4030099598,9039.0842,0.63,分众传媒,银华心怡C
014043.OF,20211231,601899.SH,7.27982866,7504.978,0.37,紫金矿业,银华心怡C
014043.OF,20211231,600809.SH,7.116449658,225.361,0.19,山西汾酒,银华心怡C
014043.OF,20211231,000792.SZ,6.672111028300001,1885.3097,0.35,盐湖股份,银华心怡C
014043.OF,20211231,002466.SZ,6.0349177,564.011,0.38,天齐锂业,银华心怡C
014043.OF,20211231,002304.SZ,5.645982376799999,342.7416,0.27,洋河股份,银华心怡C
014043.OF,20211231,603259.SH,5.6043030582,472.6179,0.19,药明康德,银华心怡C
014043.OF,20211231,000858.SZ,5.4510908688,244.8168,0.06,五粮液,银华心怡C
014043.OF,20211231,002236.SZ,5.3399293731999995,2274.2459,1.19,大华股份,银华心怡C
014150.OF,20211231,600690.SH,0.42596388450000006,142.5105,0.02,海尔智家,新华鑫益A
014150.OF,20211231,688408.SH,0.3462190697,19.6147,0.27,中信博,新华鑫益A
014150.OF,20211231,601012.SH,0.301144872,34.9356,0.01,隆基股份,新华鑫益A
014150.OF,20211231,002508.SZ,0.40929526,113.63,0.12,老板电器,新华鑫益A
014150.OF,20211231,002531.SZ,0.29629859,152.81,0.09,天顺风能,新华鑫益A
014150.OF,20211231,002594.SZ,0.32225610920000003,12.0191,0.01,比亚迪,新华鑫益A
014150.OF,20211231,603218.SH,0.359718445,109.171,0.11,日月股份,新华鑫益A
014150.OF,20211231,603801.SH,0.35567064,116.92,0.38,志邦家居,新华鑫益A
014150.OF,20211231,603259.SH,0.2977271066,25.1077,0.01,药明康德,新华鑫益A
014150.OF,20211231,300750.SZ,0.44107056,7.5012,0.0,宁德时代,新华鑫益A
013950.OF,20211231,300750.SZ,0.70232484,11.9443,0.01,宁德时代,交银先锋C
013950.OF,20211231,600519.SH,0.675147,3.2934,0.0,贵州茅台,交银先锋C
013950.OF,20211231,603259.SH,0.6737668168000001,56.8196,0.02,药明康德,交银先锋C
013950.OF,20211231,603816.SH,0.6049073939999999,78.3965,0.12,顾家家居,交银先锋C
013950.OF,20211231,300059.SZ,0.572213934,154.194,0.02,东方财富,交银先锋C
013950.OF,20211231,002049.SZ,0.53775,23.9,0.04,紫光国微,交银先锋C
013950.OF,20211231,000733.SZ,0.46667264280000004,37.5501,0.07,振华科技,交银先锋C
013950.OF,20211231,601865.SH,0.46398352,80.08,0.15,福莱特,交银先锋C
013950.OF,20211231,001979.SZ,0.4511769424,338.2136,0.04,招商蛇口,交银先锋C
013950.OF,20211231,601012.SH,0.416814928,48.3544,0.01,隆基股份,交银先锋C
014046.OF,20211231,603259.SH,3.0803372446,259.7687,0.1,药明康德,交银医药创新C
014046.OF,20211231,002821.SZ,2.81307975,64.6685,0.28,凯莱英,交银医药创新C
014046.OF,20211231,300015.SZ,2.0058228147999997,474.4141,0.11,爱尔眼科,交银医药创新C
014046.OF,20211231,300760.SZ,1.959810048,51.4656,0.04,迈瑞医疗,交银医药创新C
