ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
003286.OF,平安惠享纯债A,平安基金,20161027,债券型,债券型,中证全债指数收益率,0.3,0.1,苏宁,0.14,20220930,,,,,0.00029999999999996696,0.014197160567886414,0.07474608026821822,0.03874597173793355,0.03190237716935947,0.041043302989986555,-0.004443599400459089,0.21068018
003270.OF,招商招乾3个月C,招商基金,20161026,债券型,债券型,中证全债指数收益率,0.3,0.1,徐一,0.0,20220930,,,,,0.08139933999999993,0.010226183597821648,0.06442860826853115,0.04313633995449104,0.014573787325076233,0.04419122455656399,0.028735266553050202,0.3210936200000001
003222.OF,新华丰利C,新华基金,20161026,债券型,债券型,中债综合全价指数收益率*90%+沪深300指数收益率*10%,0.7,0.2,马英,0.41,20220930,,,,,0.0014000000000000679,0.04633975831419154,-0.008400954653938081,0.089648531535869,0.06291975963237907,0.02253076155636839,-0.026750142287990837,0.19700000000000006
003349.OF,长信稳益,长信基金,20161026,债券型,债券型,中债综合指数收益率,0.3,0.1,张文琍,19.02,20220930,,,,,-0.0010999999999999899,0.021726071285542593,0.04293275828268973,0.03435566312623352,0.030173674522297498,0.036050682904025536,0.017540533630327187,0.19512649000000004
003221.OF,新华丰利A,新华基金,20161026,债券型,债券型,中债综合全价指数收益率*90%+沪深300指数收益率*10%,0.7,0.2,马英,0.26,20220930,,,,,0.0020999999999999908,0.05089820359281431,-0.0042743161094224436,0.09302547466844759,0.06712639664804466,0.026748466257668854,-0.02286488209050364,0.22649999999999992
002689.OF,红塔红土长益C,红塔红土基金,20161026,债券型,债券型,中国债券总指数(财富)*90%+沪深300指数*10%,0.4,0.1,梁钧,0.41,20220930,,,,,-0.019399999999999973,0.013054563997960145,0.054051333668847366,0.03762779369627523,0.153380851904595,0.08877179021335899,-0.11411019797373423,0.20858605000000008
002688.OF,红塔红土长益A,红塔红土基金,20161026,债券型,债券型,中国债券总指数(财富)*90%+沪深300指数*10%,0.4,0.1,梁钧,0.5,20220930,,,,,-0.01870000000000005,0.017223807582552004,0.05840512923261874,0.04172874183470612,0.1580834667124909,0.09299027139484653,-0.11047265634897216,0.23896029000000008
003453.OF,招商招盛纯债C,招商基金,20161026,债券型,债券型,中债综合指数收益率,0.3,0.1,徐一,0.0,20220930,,,,,0.04259999999999997,0.026381427475057638,0.06301421091996999,0.039637108412530805,0.01660826622101743,0.03820942830637334,0.01969133090485147,0.2715116099999999
003452.OF,招商招盛纯债A,招商基金,20161026,债券型,债券型,中债综合指数收益率,0.3,0.1,徐一,66.16,20220930,,,,,0.05499999999999994,0.02806219188471755,0.06447744673000631,0.04136509752925871,0.017961735797692415,0.040073290066506354,0.021435906748823348,0.2990537900000001
003269.OF,招商招乾3个月A,招商基金,20161026,债券型,债券型,中证全债指数收益率,0.3,0.1,徐一,36.78,20220930,,,,,0.0884376,0.014179034873174361,0.06611820303928999,0.04407795603550432,0.01369418876845741,0.04539945592263627,0.029794334522346585,0.3401295200000001
003289.OF,创金合信尊泰纯债,创金合信基金,20161021,债券型,债券型,中债综合(全价)指数收益率,0.3,0.1,郑振源,10.18,20220930,,,,,-0.010499999999999954,0.017788558722458006,0.0259262938313301,-0.030777935908606713,0.01797520704703748,0.028151231421166437,0.05060518260241077,0.10081746000000003
003454.OF,招商招通纯债A,招商基金,20161020,债券型,债券型,中证全债指数收益率,0.3,0.1,黄晓婷,18.58,20220930,,,,,-0.012199999999999989,0.021364925070878792,0.07714427367377302,0.039269815837937365,0.022399155406444,0.04243106171568321,0.025600351167563762,0.23368455
003455.OF,招商招通纯债C,招商基金,20161020,债券型,债券型,中证全债指数收益率,0.3,0.1,黄晓婷,2.0,20220930,,,,,-0.012499999999999956,0.007799047908437193,0.07549256131885812,0.03900743268511584,0.022302215014392463,0.04664876284132679,0.027473857866077925,0.22177460999999998
003472.OF,前海联合添鑫3个月定开C,新疆前海联合基金,20161018,债券型,债券型,中债综合全价(总值)指数收益率,0.7,0.1,张文,0.02,20220930,,,,,-0.04459999999999997,-0.02355034540506602,0.08501286449399661,0.10215984384265657,0.07596773117040864,0.004465414433992037,-0.048465596740791414,0.1468272100000001
003471.OF,前海联合添鑫3个月定开A,新疆前海联合基金,20161018,债券型,债券型,中债综合全价(总值)指数收益率,0.7,0.1,张文,0.02,20220930,,,,,-0.04390000000000005,-0.019454032005020345,0.09142308512908032,0.13140037152913583,0.0802110843251053,0.008549096724957014,-0.04445894059184974,0.2046532700000001
003266.OF,招商招坤纯债C,招商基金,20161018,债券型,债券型,中证全债指数收益率,0.3,0.1,郭敏,7.42,20220930,,,,,-0.006299999999999972,0.013586956521739198,0.06861966236345597,0.03321227107929712,0.02698993736373596,0.05336302922796144,0.01928280969607775,0.22551797000000007
003265.OF,招商招坤纯债A,招商基金,20161018,债券型,债券型,中证全债指数收益率,0.3,0.1,郭敏,26.89,20220930,,,,,-0.005499999999999949,0.01809954751131212,0.07289608850256825,0.03752089895919671,0.031227443245710303,0.057587955539412136,0.023336642824610912,0.25717627
003418.OF,华润元大润鑫A,华润元大基金,20161017,债券型,债券型,中债综合全价(总值)指数收益率,0.3,0.1,尹华龙 金兴健,2.19,20220930,,,,,-0.0026000000000000467,0.021758748621277392,0.06703965449548492,0.03282216191352345,0.020130942479136736,0.028929974004133913,0.021785682063149615,0.20408361000000008
003336.OF,长江收益增强,长江资管,20161017,债券型,债券型,中国债券综合财富指数收益率*90%+沪深300指数收益率*10%,0.5,0.1,漆志伟,3.47,20220930,,,,,-0.017900000000000027,0.019448121372569103,0.040950858969236836,0.06815043670217875,0.12481188661819875,0.0760097002912974,-0.04344109019697926,0.2884461300000001
003406.OF,南方多元定开,南方基金,20160929,债券型,债券型,中债信用债总指数收益率,0.3,0.1,刘文良,20.15,20220930,,,,,-0.007399999999999962,0.02015113350125935,0.07554809401540591,0.05410364204911245,0.05242097583104448,0.04441284661373233,0.04057821692248898,0.3108987000000001
519225.OF,海富通集利,海富通基金,20160929,债券型,债券型,中证全债指数收益率,0.3,0.1,刘田 方昆明,4.06,20220930,,,,,-0.0013999999999999568,0.006909673542960161,-0.22652043868394803,0.03562931237721035,0.012576062379327234,0.037059294964368335,0.03119567444928821,-0.14377934000000003
003395.OF,安信尊享,安信基金,20160929,债券型,债券型,中债综合指数收益率,0.3,0.05,黄琬舒,33.48,20220930,,,,,-0.0027000000000000357,0.026276200982850377,0.07417904612978875,0.04260222060429559,0.026049271231014092,0.03680364566647391,0.02443792748727469,0.24849750000000004
003275.OF,国联安添利增长A,国联安基金,20160929,债券型,债券型,中债综合指数收益率*90%+沪深300指数收益率*10%,0.6,0.15,邹新进,3.71,20220930,,,,,-0.010000000000000009,0.09415092433579145,0.050143134176747636,0.025420001759169607,0.09538514324927086,0.09404855129209092,-0.005130012168062387,0.38993286000000005
003276.OF,国联安添利增长C,国联安基金,20160929,债券型,债券型,中债综合指数收益率*90%+沪深300指数收益率*10%,0.6,0.15,邹新进,0.34,20220930,,,,,-0.011199999999999988,0.08899676375404528,0.045788056097334356,0.02087775408670938,0.09050561308850412,0.08913893544010845,-0.009568171160609701,0.3517413599999999
003240.OF,博时安祺6个月定开C,博时基金,20160929,债券型,债券型,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1,程卓,0.01,20220930,,,,,-0.025000000000000022,-0.007179487179487186,0.0454545454545455,0.0272057114624505,0.023300846732806375,0.037162054435585,0.024836392068797748,0.13068707999999996
003239.OF,博时安祺6个月定开A,博时基金,20160929,债券型,债券型,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1,程卓,7.12,20220930,,,,,-0.02300000000000002,0.0,0.05128205128205122,0.032684224390243904,0.026413268654088627,0.04027770709714519,0.027906206077132206,0.16176006999999992
003213.OF,中银悦享定期开放,中银基金,20160928,债券型,债券型,中债综合全价(总值)指数收益率,0.4,0.1,白洁,214.0,20220930,,,,,-0.022499999999999964,0.009208103130755072,0.06641654836747121,0.040354123466184756,0.032805982575371075,0.04698806261470219,0.02467471121211899,0.21186529999999992
001045.OF,华夏可转债增强A,华夏基金,20160927,债券型,债券型,中证可转换债券指数,0.7,0.2,何家琪,13.41,20220930,,,,,-0.015000000000000013,0.01725888324873098,-0.14670658682634732,0.31345029239766087,0.4078361531611754,0.10942441492726125,-0.23147092360319266,0.3480000000000001
003358.OF,易方达7-10年国开行A,易方达基金,20160927,债券型,被动指数型,中债-7-10年期国开行债券指数收益率,0.15,0.05,杨真,41.08,20220930,,,,,-0.03149999999999997,-0.04801239029426947,0.12070274373712185,0.03910939012584704,0.04005962362586189,0.06743991400931557,0.035946389476886824,0.23452687000000005
001046.OF,华夏可转债增强I,华夏基金,20160927,债券型,债券型,中证可转换债券指数,0.7,0.2,何家琪,0.0,20160927,,,,,0.0,,,,,,,0.0
003199.OF,长盛盛琪一年期A,长盛基金,20160927,债券型,债券型,中债综合指数(全价)收益率,0.3,0.1,王赛飞,6.28,20220930,,,,,-0.011399999999999966,0.01608497723823967,0.032261276511002676,0.044327303424987884,0.020552854751776185,0.03713771629444906,0.019410817676089317,0.16795768
003200.OF,长盛盛琪一年期C,长盛基金,20160927,债券型,债券型,中债综合指数(全价)收益率,0.3,0.1,王赛飞,0.0,20220930,,,,,-0.012199999999999989,0.012856853614091853,0.02908836465413847,0.04125025745652366,0.017440807045696713,0.034058762994838315,0.01617993196378498,0.14583499
003220.OF,浙商惠利纯债,浙商基金,20160927,债券型,债券型,中债总指数(全价)收益率,0.3,0.1,朱靖宇 欧阳健 赵柳燕,15.35,20220930,,,,,0.0037000000000000366,0.035970506177760084,0.04974023475081764,0.03760868249747868,0.024234205535983374,0.04390197156506901,0.025004939526869194,0.24029177000000002
003337.OF,南方颐元,南方基金,20160926,债券型,债券型,中债信用债总指数收益率,0.3,0.1,陶铄,12.58,20220930,,,,,-0.008000000000000007,0.01653559185319618,0.06361196700129218,0.04439821461955501,0.034910344043551214,0.1236853050314416,0.025490439976736685,0.3324403
003376.OF,广发7-10年国开行A,广发基金,20160926,债券型,被动指数型,中债-7-10年期国开行债券指数收益率,0.15,0.05,吴迪 王予柯,26.41,20220930,,,,,-0.02839999999999998,-0.04364384971693257,0.1243947056924566,0.04691689008042889,0.03867910188403154,0.06562332720341289,0.040387182623715455,0.25909695999999993
003377.OF,广发7-10年国开行C,广发基金,20160926,债券型,被动指数型,中债-7-10年期国开行债券指数收益率,0.15,0.05,吴迪 王予柯,13.38,20220930,,,,,-0.03169999999999995,-0.051332369345176584,0.1245237836072711,0.0450275975597947,0.03518352483320992,0.061929300181925724,0.03686360924391279,0.23008896999999995
003255.OF,前海开源鼎裕C,前海开源基金,20160923,债券型,债券型,中债综合指数收益率*90%+沪深300指数收益率*10%,0.7,0.15,易千,0.04,20220930,,,,,0.004899999999999904,0.06369426751592362,-0.03649635036496343,0.05953008849557519,0.010693686865875459,0.09857201148615478,-0.13317982930518282,0.0486008899999999
003254.OF,前海开源鼎裕A,前海开源基金,20160923,债券型,债券型,中债综合指数收益率*90%+沪深300指数收益率*10%,0.7,0.15,易千,0.13,20220930,,,,,0.006000000000000005,0.03559001888855756,-0.028708593374940024,0.06375461744036426,0.013640714614619933,0.09913115743329054,-0.12971467586729485,0.0420463499999999
003135.OF,金元顺安沣楹,金元顺安基金,20160922,债券型,债券型,中债综合指数收益率,0.7,0.1,周博洋 贾丽杰,22.98,20220930,,,,,-0.023299999999999987,0.060720868318656585,-0.009171654759606162,0.11733749147256609,0.06960313999127768,0.07167903449400644,-0.06399330391112469,0.23009999999999997
003280.OF,鹏华丰恒,鹏华基金,20160922,债券型,债券型,中债总指数收益率,0.3,0.1,方昶,191.13,20220930,,,,,-0.0011999999999999789,0.01672006407689232,0.05770556376169373,0.046909142537938646,0.03690152019887584,0.05391781398162878,0.021032187860782675,0.25469278000000006
003313.OF,中银睿享定期开放,中银基金,20160922,债券型,债券型,中债综合全价(总值)指数,0.3,0.1,白洁,247.67,20220930,,,,,-0.005800000000000027,0.02705965194648418,0.07181346135005402,0.040595482809071125,0.02548854291321184,0.03946322893657017,0.024958643867903318,0.24333088999999997
519220.OF,海富通聚利纯债,海富通基金,20160922,债券型,债券型,中证全债指数收益率,0.3,0.1,刘田 谈云飞,29.55,20220930,,,,,-0.0012999999999999678,0.03274584418185466,0.05198331878576287,0.03933944116562157,0.024587047381669586,0.03326230740376576,0.02286780271662016,0.22046652999999994
003093.OF,华商丰利增强定开C,华商基金,20160920,债券型,债券型,中证全债指数,0.7,0.2,厉骞,1.43,20220930,,,,,-0.008000000000000007,-0.010080645161290331,-0.09775967413441952,0.03837471783295714,0.3554347826086957,0.44659923817161173,0.021317430463866124,0.8423639599999999
003092.OF,华商丰利增强定开A,华商基金,20160920,债券型,债券型,中证全债指数,0.7,0.2,厉骞,1.6,20220930,,,,,-0.007000000000000006,-0.006042296072507558,-0.09422492401215803,0.043624161073825544,0.3601286173633439,0.45234868400315215,0.025950509510835704,0.89085806
003259.OF,博时聚利纯债,博时基金,20160918,债券型,债券型,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1,李秋实,33.12,20220930,,,,,-0.0030999999999999917,0.027387640449438193,0.06485641726899787,0.041003587814277834,0.03162325420564345,0.04567273827041381,0.026054916596208767,0.25570187999999994
003328.OF,万家鑫璟纯债C,万家基金,20160918,债券型,债券型,中债综合指数(总财富)收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1,周潜玮,40.88,20220930,,,,,0.0024999999999999467,0.03322027134876308,0.07156654433069329,0.06681126938333935,0.04742305010839713,0.04842449723927597,0.02209781612874881,0.32815635
003327.OF,万家鑫璟纯债A,万家基金,20160918,债券型,债券型,中债综合指数(总财富)收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1,周潜玮,207.81,20220930,,,,,0.0029999999999998916,0.035792622133599246,0.0741382630464086,0.06897059983860841,0.04948729763966721,0.050584188523418866,0.02414505171561807,0.3462539200000001
003329.OF,万家鑫安纯债A,万家基金,20160918,债券型,债券型,中债综合指数(总财富)收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1,周潜玮 莫敬敏,39.45,20220930,,,,,0.0017000000000000348,0.03134984025559093,0.0686483346243222,0.050484336475707006,0.036105552747898624,0.04628896036870166,0.023485301528426997,0.2858227
003330.OF,万家鑫安纯债C,万家基金,20160918,债券型,债券型,中债综合指数(总财富)收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1,周潜玮 莫敬敏,0.01,20220930,,,,,0.001100000000000101,0.0290709290709292,0.06640776699029127,0.0486003278987157,0.03378829928956853,0.043850739199730794,0.02124268634074612,0.2687374199999999
519208.OF,万家3-5年政策性金融债A,万家基金,20160918,债券型,债券型,中证政策性金融债3-5年指数收益率,0.3,0.1,段博卿,0.1,20220930,,,,,-0.02939999999999998,0.02308088614116432,0.0620342396777442,0.03296191650853891,0.04605893448424959,0.0504433995559616,0.0167937553811108,0.2164285399999999
519209.OF,万家3-5年政策性金融债C,万家基金,20160918,债券型,债券型,中证政策性金融债3-5年指数收益率,0.3,0.1,段博卿,0.02,20220930,,,,,-0.03049999999999997,0.018774499690530216,0.05598299250860488,0.029969339984650723,0.04405961797028368,0.04773338362664804,0.014758457245377537,0.19178374999999992
